Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
Moritz Luck,https://www.crunchbase.com/person/moritz-luck,Individual/Angel,2,,"Mannheim, Baden-Wurttemberg, Germany",,Moritz Luck is the Founding Partner of SilverScale Capital. He previously worked at Inreal Technologies as a Co-Founder & CEO. Moritz Luck a...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/moritz-luck-80331421?authType=name&authToken=dZeY&trk=prof-sb-browse_map-name,2,,
Michael Schrezenmaier,https://www.crunchbase.com/person/michael-schrezenmaier,Individual/Angel,2,,"Berlin, Berlin, Germany",,Michael Schrezenmaier is the Partner of Incharge Capital. He previously worked at SumUp as a CEO of Europe. Michael Schrezenmaier attended S...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/michaelschrezenmaier,2,,
Marc-Alexander Christ,https://www.crunchbase.com/person/marc-christ,Individual/Angel,2,,"Berlin, Berlin, Germany",,Marc-Alexander is co-founder of leading mobile payment company SumUp. He has established SumUp as one of the leading payment companies world...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/machrist/,1,,
Marc Schmidheiny,https://www.crunchbase.com/person/marc-schmidhelny,Individual/Angel,2,,"Berlin, Berlin, Germany",Seed,Marc Schmidheiny is the founder of AchtBerlin.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/marc-schmidheiny-105095123,2,,
Stefan Zuschke,https://www.crunchbase.com/person/stefan-zuschke,Individual/Angel,2,,"Mülheim, Rheinland-Pfalz, Germany",,"Stefan Zuschke, born on July 26, 1962 in Stuttgart, has been working for the financial investor BC Partners since 1993 and at present is a M...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/stefan-zuschke-211732170,2,,
Alexander Koelpin,https://www.crunchbase.com/person/alexander-koelpin,"Individual/Angel, Investment Partner",2,,"Berlin, Berlin, Germany",Seed,"Alexander Kölpin is a preseed and seed stage startup investor, investing in software companies in Berlin and Germany. He is the Managing Dir...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,http://www.linkedin.com/in/koelpin,1,,
Dirk Hoke,https://www.crunchbase.com/person/dirk-hoke,Individual/Angel,2,,"Bruchsal, Baden-Wurttemberg, Germany",,Dirk Hoke is the current Chief Executive Officer of Volocopter. He previously worked at Airbus Group Inc as a Chief Executive Officer Defenc...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/dirk-hoke-610a0710,2,,
Nelson Holzner,https://www.crunchbase.com/person/nelson-holzner,Individual/Angel,2,1,"Berlin, Berlin, Germany",Seed,"Nelson Holzner is CEO and Co-Founder of MODIFI, a Fintech company solving global Trade Finance for small and medium-sized businesses. Prior ...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/nelson-holzner-46665623,2,,
Patrick Thelen,https://www.crunchbase.com/person/patrick-thelen-594c,Individual/Angel,2,,"Hamburg, Hamburg, Germany",,Patrick Thelen is the CEO & Co-Founder at Procuros.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/patrick-thelen/,2,,
Sebastian Diemer,https://www.crunchbase.com/person/sebastian-diemer,Individual/Angel,2,,"Frankfurt, Hessen, Germany",,Sebastian Diemer is the CEO at Wallfair.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/sebastiandiemer/,2,,
Noel Bollmann,https://www.crunchbase.com/person/noel-bollmann,Individual/Angel,2,,"Munich, Bayern, Germany",,Noel Bollmann - Founder & Co-CEO @ yfood Labs,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/noel-bollmann-9b601392/,2,,
Jan Stumpf,https://www.crunchbase.com/person/jan-stumpf,Individual/Angel,2,,"Munich, Bayern, Germany",,"Jan Stumpf is Head of Architecture for the drone segment at Intel Corporation and CEO of Ascending Technologies, a leading company in the dr...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/jan-stumpf-a4ba821b8,2,,
Fabian Wesemann,https://www.crunchbase.com/person/fabian-wesemann,"Individual/Angel, Investment Partner",2,,"Berlin, Berlin, Germany",,Fabian is the Co-Founder and Group CFO of wefox group. wefox Group operates two businesses across Europe: Wefox is a platform that connects ...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/fabian-wesemann-6036a629,2,,
Paul Nikkel,https://www.crunchbase.com/person/paul-nikkel,Individual/Angel,2,,"Berlin, Germany, Europe",Seed,Paul Nikkel is the Founder of HotUKDeals. He was a Founder at Quidco. He attended The University of Sheffield.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,http://www.linkedin.com/in/pnikkel,2,,
Christian Oldendorff,https://www.crunchbase.com/person/christian-oldendorff,Individual/Angel,2,,"Berlin, Berlin, Germany","Early Stage Venture, Seed",Christian Oldendorff - Owner @ Oldendorff Overseas Investments,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/christian-oldendorff-377b8915a/,2,,
Joshua Kimmich,https://www.crunchbase.com/person/joshua-kimmich,Individual/Angel,2,,"Germany, Europe",,Joshua Kimmich is a German professional footballer.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,2,,
Joko Winterscheidt,https://www.crunchbase.com/person/joko-winterscheidt,Individual/Angel,2,,"Berlin, Berlin, Germany",,Joko Winterscheidt is Founder at GoButler.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/joko-winterscheidt-88a92677/,2,,
Dr. David Schneider,https://www.crunchbase.com/person/dr-david-schneider,Individual/Angel,2,,"Hessen, Germany, Europe",,Dr. David Schneider is the Founder and CEO at Qualifyze.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/dr-david-schneider-1100a066,2,,
Florian Meissner,https://www.crunchbase.com/person/florian-meissner,Individual/Angel,2,,"Berlin, Berlin, Germany",,"Florian is the Co-Founder and CEO of EyeEm, a global photography community and marketplace. He founded EyeEm in 2011 with friends Lorenz Asc...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,http://www.linkedin.com/in/fmeissner,2,,
Marko Wenthin,https://www.crunchbase.com/person/marko-wenthin,Individual/Angel,2,,"Berlin, Berlin, Germany",,Marko Wenthin is the CEO and Founder of Dock Financial. He previously worked at Pitztal as a Creating a new Banking staff. Marko Wenthin att...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/markowenthin,1,,
Florian Brokamp,https://www.crunchbase.com/person/florian-brokamp,Individual/Angel,2,,"Frankfurt, Hessen, Germany",,"Entrepreneur by heart and compassionate founder. I love to develop my company and my team, which have both become an essential part of my li...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/florian-brokamp-5a329876/,2,,
Andreas Helbig,https://www.crunchbase.com/person/andreas-helbig,"Individual/Angel, Investment Partner",2,,"Berlin, Berlin, Germany",,"Andreas is Investment Manager at Project A, a Berlin-based Venture Capital fund. In addition to financial investments out of the €140M fund,...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/andreashelbig/,2,,
Manuel Mueller,https://www.crunchbase.com/person/manuel-mueller-6936,Individual/Angel,2,,"Frankfurt, Hessen, Germany",,Manuel Mueller is a Founder and CEO of Emma the Sleep Company. He Attended Harvard University.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://team.emma-sleep.com/timeline/,https://www.linkedin.com/in/manuel-mueller-6300022b/,2,,
Julian Blessin,https://www.crunchbase.com/person/julian-blessin,"Individual/Angel, Investment Partner",2,,"Berlin, Germany, Europe",,Julian Blessin is the co-founder of TIER Mobility,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/jblessin/,2,,
Kjell Fischer,https://www.crunchbase.com/person/kjell-fischer,Individual/Angel,2,1,"Hamburg, Germany, Europe",Seed,Kjell Fischer is the CEO and Co-Founder at Buying Labs. Kjell Fischer attended Hamburg University of Applied Sciences.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/kjellfischer/,2,,
Fabian Q. Veit,https://www.crunchbase.com/person/fabian-q-veit,Individual/Angel,2,,"Munich, Bayern, Germany",,Fabian Q. Veit,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/fabian-q-veit/,2,,
Matti Niebelschuetz,https://www.crunchbase.com/person/matti-niebelsch-tz,Individual/Angel,2,,"Berlin, Germany, Europe",,"Matti Niebelschuetz is the Founder, MD Delivery, and Future of Work Enthusiast at CoachHub. Attended Humboldt University of Berlin.","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/niebelschuetz,1,,
Maximilan Claussen,https://www.crunchbase.com/person/maximilan-claussen,"Individual/Angel, Investment Partner",2,1,"Berlin, Berlin, Germany",,Maximilan Claussen - Founder and Partner @ System.One,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/maximilianclaussen/,2,,
Markus Rinderer,https://www.crunchbase.com/person/markus-rinderer,Individual/Angel,2,,"Munich, Bayern, Germany","Convertible Note, Early Stage Venture",Markus Rinderer is running its family office Barikuta Partners.  He is a serial entrepreneur and experienced executive manager with an outs...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.barikuta.com,https://www.linkedin.com/in/rinderer/,2,,
Matthias Setzer,https://www.crunchbase.com/person/matthias-setzer,Individual/Angel,2,1,"Berlin, Berlin, Germany",,"Matthias leads Business Development across all markets. Prior to joining PayU in October 2016, Matthias spent 12 years with PayPal, culminat...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/matthiassetzer/,2,,
Alexander Grimm,https://www.crunchbase.com/person/alexander-grimm,Individual/Angel,2,,"Frankfurt, Hessen, Germany",,Alexander Grimm is the Co-Founder and Managing Director of AQUATY. He previously worked at Getsafe as a Board Member. Alexander Grimm attend...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,http://www.hellogetsafe.com,https://www.linkedin.com/in/alexander-grimm-9a27309a,2,,
Mengting Gao,https://www.crunchbase.com/person/mengting-gao,Individual/Angel,2,,"Berlin, Berlin, Germany",,"The brain behind the recipes and app of Kitchen Stories. Together with the team of professional chefs, Gao uses her skills as a passionate a...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/mengting-gao-75576275/,2,,
Martin Rost,https://www.crunchbase.com/person/martin-rost,Individual/Angel,2,1,"Berlin, Berlin, Germany",Seed,"Martin Rost is the Vice President Zalando Lounge (Shopping Club model of Zalando), Offline and Overstock at Zalando. He is responsible for >...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/martin-rost-29b51870?authType=NAME_SEARCH&authToken=SKgh&locale=en_US&trk=tyah&trkInfo=clickedVertical%3Amynetwork%2CclickedEntityId%3A252101783%2CauthType%3ANAME_SEARCH%2Cidx%3A1-1-1%2CtarId%3A1483468759697%2Ctas%3Amartin%20rost%20zal,2,,
Vlad Lata,https://www.crunchbase.com/person/vlad-lata,Individual/Angel,2,,"Munich, Bayern, Germany",,Vlad Lata - Founder & CEO @ Avi Medical,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/vladlata/,2,,
Julius Ruessmann,https://www.crunchbase.com/person/julius-russmann,Individual/Angel,2,,"Munich, Bayern, Germany",,"Julius Ruessmann works as an Associate with Earlybird Venture Capital in Munich. At Earlybird, Julius focuses on early stage technology inve...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/julius-r%C3%BC%C3%9Fmann-471bb251/,2,,
Gerhard Cromme,https://www.crunchbase.com/person/dr-gerhard-cromme,Individual/Angel,2,,"Kassel, Hessen, Germany",,Gerhard Cromme is Chairman of the Supervisory Board of Siemens AG.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/gerhard-cromme-18431017a,2,,
Sven Jungmann,https://www.crunchbase.com/person/sven-jungmann,Individual/Angel,2,,"Berlin, Berlin, Germany",,"As a physician, I cherished every life touched, every suffering eased; yet I yearned for more - a greater, scalable social impact. I dreamt ...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.svenjungmann.de,https://www.linkedin.com/in/svenjungmann/,1,,
Sebastian Schaal,https://www.crunchbase.com/person/sebastian-schaal,Individual/Angel,2,,"Munich, Bayern, Germany",,Sebastian Schaal is the founder of Luminovo.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/sebastian-schaal,2,,
Malte Pollmann,https://www.crunchbase.com/person/malte-pollmann,"Individual/Angel, Investment Partner",2,,"Aachen, Nordrhein-Westfalen, Germany",,"Malte Pollmann has been a member of the Utimaco Management Board since 2008 and CEO since 2011. Previously, he was Product Director and Busi...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://www.utimaco.com/,https://www.linkedin.com/in/maltepollmann,2,,
Soren Bramer Schmidt,https://www.crunchbase.com/person/soren-bramer-schmidt,Individual/Angel,2,1,"Berlin, Berlin, Germany",,Soren Bramer Schmidt is the CEO and Co-founder of Prisma.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/sorenbs,2,,
Nikolaus Hahne,https://www.crunchbase.com/person/nikolaus-hahne,Individual/Angel,2,,"Germany, Europe",,Nikolaus Hahne is the Co-Founder and CEO of Quantune. He previously worked at C. Hahne Mühlenwerke as a Managing Director and CEO. Nikolaus ...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/nikolaus-hahne/,1,,
Moritz Zimmermann,https://www.crunchbase.com/person/moritz-zimmermann,"Individual/Angel, Investment Partner",2,,"Munich, Bayern, Germany",,Moritz co-founded hybris in 1997 with an idea for a highly innovative packaged e-commerce application that has now evolved into a leading pl...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/moritzzimmermann/,2,,
Tim Stracke,https://www.crunchbase.com/person/tim-stracke,Individual/Angel,2,,"Karlsruhe, Baden-Wurttemberg, Germany",Seed,"Tim Stracke, Venture Partner, is an entrepreneur and business angel who focuses in particular on eCommerce. Tim Stracke Joined Target Partn...","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/timstracke,2,,
Milos Rusic,https://www.crunchbase.com/person/milos-rusic,Individual/Angel,2,,"Munich, Bayern, Germany",,Milos Rusic is the Co-Founder at deepset.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/milos-rusic-874918103/,2,,
Eleftherios Diakomichalis,https://www.crunchbase.com/person/eleftherios-diakomichalis,Individual/Angel,2,,"Berlin, Germany, Europe",,"Previously VP Data Science & Engineering at SoundCloud, currently building OScoin. ","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/eleftheriosd/,2,,
Lukas Pieczonka,https://www.crunchbase.com/person/lukas-pieczonka,Individual/Angel,2,,"Berlin, Berlin, Germany",,Lukas Pieczonka is the co-founder and  managing director of MAYD Group.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/lukas-pieczonka-5289361a,2,,
Andreas Haug,https://www.crunchbase.com/person/andreas-haug,"Individual/Angel, Investment Partner",2,,"Hamburg, Hamburg, Germany",,Andreas Haug is the Founding and General Partner of Headline. He was a Partner at dgroup - part of Accenture Consulting.,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,https://headline.com/team/andreas-haug,https://www.linkedin.com/in/andreas-haug-00,2,,
Jochem Heizmann,https://www.crunchbase.com/person/jochem-heizmann,Individual/Angel,2,,"Ingolstadt, Bayern, Germany",,"Former Member of the Board of Management Volkswagen AG, Former President & CEO Volkswagen Group China","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/jochem-heizmann-6a2080200,1,,
Kai Romberg,https://www.crunchbase.com/person/kai-romberg,Individual/Angel,2,,"Munich, Bayern, Germany",,Kai Romberg is co-head of HgCapital’s Munich office and responsible for TMT and Mercury investments in DACH. He sits on HgCapital’s Investme...,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,https://www.linkedin.com/in/kai-romberg-979525/,1,,
