Organization/Person Name,Organization/Person Name URL,Investor Type,Number of Investments,Number of Exits,Location,Investment Stage,Description,Regions,Founded Date,Founded Date Precision,Website,LinkedIn,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits (IPO)
Lead Edge Capital,https://www.crunchbase.com/organization/lead-edge-capital,"Private Equity Firm, Venture Capital",110,36,"New York, New York, United States","Early Stage Venture, Late Stage Venture, Private Equity, Venture","Lead Edge Capital is a $5B growth equity firm investing in software, internet, and tech-enabled services businesses globally.","Greater New York Area, East Coast, Northeastern US",2011-01-01,day,https://leadedge.com,http://www.linkedin.com/company/lead-edge-capital,80,34,13
Moore Strategic Ventures,https://www.crunchbase.com/organization/moore-strategic-ventures,Venture Capital,109,13,"New York, New York, United States","Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Secondary Market, Seed","Moore Strategic Ventures is a privately held investment company that specializes in financial services, venture capital, and finance.","Greater New York Area, East Coast, Northeastern US",2014-01-01,year,,,82,27,9
Album VC,https://www.crunchbase.com/organization/album,Venture Capital,108,16,"Lehi, Utah, United States","Early Stage Venture, Late Stage Venture, Seed","Album VC is a venture capital firm that invests in early-stage technology ventures, shaping the future of technology and culture.",Western US,2014-01-01,year,http://www.album.vc,https://www.linkedin.com/company/albumvc/,66,32,3
NextGen Venture Partners,https://www.crunchbase.com/organization/nextgenvp,Venture Capital,108,17,"San Francisco, California, United States","Early Stage Venture, Late Stage Venture, Seed, Venture",NextGen Venture Partners invests in seed-stage companies with the participation of their venture partners.,"San Francisco Bay Area, West Coast, Western US",2012-10-31,day,http://nextgenvp.com,https://www.linkedin.com/company/nextgen-venture-partners/,67,21,
Ascent Venture Partners,https://www.crunchbase.com/organization/ascent-venture-partners,Venture Capital,108,50,"Boston, Massachusetts, United States","Early Stage Venture, Late Stage Venture, Venture","Ascent is a venture capital firm that invests in early stage, emerging B2B technology companies, backing over 110 companies since 1985.","Greater Boston Area, East Coast, New England",1985-01-01,year,http://www.ascentvp.com,http://www.linkedin.com/company/ascent-venture-partners,69,38,6
Integral Capital Partners,https://www.crunchbase.com/organization/integral-capital-partners,Venture Capital,108,52,"Menlo Park, California, United States","Debt, Early Stage Venture, Late Stage Venture, Private Equity",Integral Capital Partners operates a family of partnerships that invests in expansion-stage private and growth-stage public companies in,"San Francisco Bay Area, Silicon Valley, West Coast",1991-07-01,day,http://www.icp.com,,76,16,16
Bolt,https://www.crunchbase.com/organization/bolt-io,Venture Capital,107,15,"San Francisco, California, United States","Early Stage Venture, Late Stage Venture, Seed",Bolt is a pre-seed venture firm investing where the digital and physical world intersect.,"San Francisco Bay Area, West Coast, Western US",2013-01-01,year,http://bolt.io,https://www.linkedin.com/company/bolt,73,21,4
Altimeter Capital,https://www.crunchbase.com/organization/altimeter-capital,"Hedge Fund, Venture Capital",107,28,"Menlo Park, California, United States","Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Venture",Altimeter is a technology-focused investment firm managing a public equity fund and growth-stage private equity funds.,"San Francisco Bay Area, Silicon Valley, West Coast",2008-01-01,year,http://www.altimeter.com,https://www.linkedin.com/company/altimeter-capital,76,46,17
Base Ventures,https://www.crunchbase.com/organization/base-vc,Venture Capital,107,24,"Berkeley, California, United States","Early Stage Venture, Seed, Venture",Base Ventures is a venture capital company that invests in in seed-stage technology companies.,"San Francisco Bay Area, West Coast, Western US",2012-01-01,day,http://base.ventures,http://www.linkedin.com/company/base-ventures,90,7,1
Quest Venture Partners,https://www.crunchbase.com/organization/quest-venture-partners,"Micro VC, Venture Capital",107,22,"Palo Alto, California, United States","Early Stage Venture, Late Stage Venture, Seed, Venture",Early stage venture capital firm based in Palo Alto California,"San Francisco Bay Area, Silicon Valley, West Coast",2008-01-01,year,http://www.questvp.com,https://www.linkedin.com/company/quest-venture-partners/,67,15,1
180 Degree Capital,https://www.crunchbase.com/organization/180-degree-capital,Venture Capital,107,25,"Montclair, New Jersey, United States","Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Seed",180 Degree Capital is a publicly traded registered closed-end management investment company. ,"Greater New York Area, East Coast, Northeastern US",1983-01-01,year,http://www.180degreecapital.com/,https://www.linkedin.com/company/harris-&-harris-group-inc./?originalSubdomain=in,53,9,9
RockPort Capital,https://www.crunchbase.com/organization/rockport-capital-partners,Venture Capital,107,24,"Boston, Massachusetts, United States","Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity","RockPort Capital Partners is a leading venture capital firm that invests in the areas of energy, mobility, and sustainability.","Greater Boston Area, East Coast, New England",1998-01-01,year,http://www.rockportcap.com,http://www.linkedin.com/company/rockport-capital-partners,45,25,5
HealthCare Ventures,https://www.crunchbase.com/organization/healthcare-ventures,Venture Capital,107,35,"Cambridge, Massachusetts, United States","Debt, Early Stage Venture, Late Stage Venture, Private Equity",HealthCare Ventures is a life science venture capital firm that invests in early clinical stage companies which transform patient care.,"Greater Boston Area, East Coast, New England",1985-01-01,year,http://www.hcven.com,https://www.linkedin.com/company/healthcare-ventures-llc,56,22,17
St. Paul Venture Capital,https://www.crunchbase.com/organization/st-paul-venture-capital,"Private Equity Firm, Venture Capital",107,51,"Minneapolis, Minnesota, United States",Early Stage Venture,St. Paul Venture Capital is an American private equity firm that invests in early-stage companies.,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",1988-01-01,year,http://www.stpaulvc.com,https://www.linkedin.com/company/st.-paul-venture-capital,65,28,9
Rothenberg Ventures,https://www.crunchbase.com/organization/rothenberg-ventures,"Accelerator, Micro VC, Venture Capital",107,36,"San Francisco, California, United States","Early Stage Venture, Seed",Rothenberg Ventures invests in early-stage frontier technology startups.,"San Francisco Bay Area, West Coast, Western US",2012-09-01,month,http://www.rothenbergventures.com,http://www.linkedin.com/company/rothenberg-ventures,89,5,5
Scrum Ventures,https://www.crunchbase.com/organization/scrum-ventures,Venture Capital,106,15,"San Francisco, California, United States","Convertible Note, Early Stage Venture, Seed, Venture",Scrum Ventures is an early-stage venture firm that helps startups and corporations innovate together.,"San Francisco Bay Area, West Coast, Western US",2013-03-01,day,http://www.scrum.vc,https://www.linkedin.com/company/scrum-ventures,83,3,2
Bezos Expeditions,https://www.crunchbase.com/organization/bezos-expeditions,"Family Investment Office, Venture Capital",106,25,"Washington, District of Columbia, United States","Early Stage Venture, Late Stage Venture, Seed",Bezos Expeditions manages Jeff Bezos' personal venture capital investments.,"Washington DC Metro Area, Southern US",2005-01-01,year,https://www.bezosexpeditions.com/index.html,,67,19,11
Fontinalis Partners,https://www.crunchbase.com/organization/fontinalis-partners,Venture Capital,106,19,"Detroit, Michigan, United States","Convertible Note, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture","Fontinalis Partners, with offices in Detroit and Boston, is a venture capital firm strategically focused on next-generation mobility.","Greater Detroit Area, Great Lakes, Midwestern US",2009-01-01,year,http://fontinalis.com,https://www.linkedin.com/company/fontinalis-partners-llc,68,24,3
Commonwealth Capital Ventures,https://www.crunchbase.com/organization/commonwealth-capital-ventures,Venture Capital,106,37,"Woburn, Massachusetts, United States",,Commonwealth Capital Ventures is a venture capital firm offering capital with a view toward long-term success.,"Greater Boston Area, East Coast, New England",1995-01-01,year,http://www.commonwealthvc.com/,,56,32,5
Allos Ventures,https://www.crunchbase.com/organization/allos-ventures,Venture Capital,106,13,"Carmel, Indiana, United States","Early Stage Venture, Late Stage Venture, Seed, Venture",Allos Ventures invests in early-stage B2B software and business services companies in the Midwest.,"Great Lakes, Midwestern US",2009-01-01,year,http://allosventures.com,https://www.linkedin.com/company/allos-ventures,53,38,
Reshape,https://www.crunchbase.com/organization/reshape-co,Venture Capital,106,15,"New York, New York, United States","Early Stage Venture, Late Stage Venture, Seed, Venture",Reshape is a next-generation investor in technology-enabled companies that need real estate to scale.,"Greater New York Area, East Coast, Northeastern US",2015-04-01,month,http://www.reshape.co,https://www.linkedin.com/company/reshape-ventures/,100,2,5
S3 Ventures,https://www.crunchbase.com/organization/s3-ventures,Venture Capital,105,22,"Austin, Texas, United States","Early Stage Venture, Late Stage Venture, Seed, Venture",S3 Ventures is a venture capital firm that helps entrepreneurs in building high-impact companies.,Southern US,2005-01-01,year,http://www.S3vc.com,http://www.linkedin.com/company/S3-Ventures,60,58,1
Arboretum Ventures,https://www.crunchbase.com/organization/arboretum-ventures,Venture Capital,105,24,"Ann Arbor, Michigan, United States","Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Seed, Venture",Arboretum Ventures is a Michigan-based venture capital firm investing in medical technology and healthcare companies.,"Great Lakes, Midwestern US",2002-01-01,year,http://www.arboretumvc.com,https://www.linkedin.com/company/8618384?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A8618384%2Cidx%3A1-1-1%2CtarId%3A1442159257291%2Ctas%3AArboretum%20Ventures,62,47,5
Third Point Ventures,https://www.crunchbase.com/organization/third-point-ventures,"Hedge Fund, Venture Capital",105,31,"New York, New York, United States","Early Stage Venture, Late Stage Venture, Post-Ipo, Venture","Third Point Ventures is an investment firm that focuses on enterprise, fintech, mobile, and healthcare innovation.","Greater New York Area, East Coast, Northeastern US",1995-01-01,year,http://www.thirdpointventures.com,https://www.linkedin.com/company/71879,77,49,14
Artiman Ventures,https://www.crunchbase.com/organization/artiman-ventures,Venture Capital,105,18,"Palo Alto, California, United States","Early Stage Venture, Late Stage Venture, Seed",Artiman is an early-stage venture fund that seeks to invest in entrepreneurs that have the potential to disrupt multi-billion markets.,"San Francisco Bay Area, Silicon Valley, West Coast",2000-11-20,day,http://www.artiman.com,http://www.linkedin.com/company/artiman-ventures,53,37,1
Rustic Canyon Partners,https://www.crunchbase.com/organization/rustic-canyon-partners,Venture Capital,105,31,"Santa Monica, California, United States","Debt, Early Stage Venture, Late Stage Venture, Private Equity, Seed","Rustic Canyon Partners is California-based, early-stage venture capital firm focused on digital media, e-commerce, and SaaS-based companies.","Greater Los Angeles Area, West Coast, Western US",1999-09-01,day,http://www.rusticcanyon.com,https://www.linkedin.com/company/rustic-canyon-partners,63,32,1
Split Rock Partners,https://www.crunchbase.com/organization/split-rock-partners,"Private Equity Firm, Venture Capital",105,44,"Minneapolis, Minnesota, United States","Early Stage Venture, Late Stage Venture, Private Equity","Split Rock Partners invests in emerging healthcare, software and Internet services companies in the Upper Midwest and West Coast.","Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",2004-06-01,day,http://www.splitrock.com,https://www.linkedin.com/company/split-rock-partners,56,26,6
