Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Series A - optilyz,https://www.crunchbase.com/funding_round/optilyz-2-series-a--8b2c1757,optilyz,https://www.crunchbase.com/organization/optilyz-2,Series A,"Berlin, Berlin, Germany, Europe",,,,2020-11-01,Early Stage Venture,,,,Yes,Europe’s leading direct mail automation software,"Direct Marketing, Marketing, Marketing Automation, SaaS",,https://www.optilyz.com,$1M to $10M,,,,Early Stage Venture,3,,3,,"ApolloCapital, FJ Labs, Swiss Post Ventures","171,755"
Series B - OptioPay,https://www.crunchbase.com/funding_round/optiopay-series-b--4999df7b,OptioPay,https://www.crunchbase.com/organization/optiopay,Series B,"Berlin, Berlin, Germany, Europe",5250000,USD,5250000,2020-09-18,Early Stage Venture,,,,Yes,OptioPay is an open banking technology provider for customer-centric and value-add solutions based on bank account data.,"Advertising Platforms, Banking, Financial Services, FinTech, Insurance, Personal Finance, Software",,http://optiopay.com/,$10M to $50M,26398223,USD,26398223,,8,,4,,"FiveT Fintech (formerly Avaloq Ventures), LeadX Capital Partners, Neosfer, NN Group","65,078"
Series B - OptioPay,https://www.crunchbase.com/funding_round/optiopay-series-b--ed0e6a07,OptioPay,https://www.crunchbase.com/organization/optiopay,Series B,"Berlin, Berlin, Germany, Europe",11000000,EUR,13216293,2021-05-04,Early Stage Venture,,,,Yes,OptioPay is an open banking technology provider for customer-centric and value-add solutions based on bank account data.,"Advertising Platforms, Banking, Financial Services, FinTech, Insurance, Personal Finance, Software",,http://optiopay.com/,$10M to $50M,26398223,USD,26398223,,8,Eos Venture Partners,7,1,"AB Accelerator, AB Ventures LP, Eos Venture Partners, FiveT Fintech (formerly Avaloq Ventures), Neosfer, NN Group, Seed X Liechtenstein","521,121"
Series A - OrelTech,https://www.crunchbase.com/funding_round/oreltech-series-a--b7f7e1ed,OrelTech,https://www.crunchbase.com/organization/oreltech,Series A,"Berlin, Berlin, Germany, Europe",,,,2022-10-17,Early Stage Venture,,,,Yes,Solutions for functional metal coatings,"Advanced Materials, Electronics, Fuel Cell, Hardware, Medical Device, Printing, Semiconductor, Sensor, Solar, Wearables",,https://oreltech.com/,Less than $1M,,,,Early Stage Venture,1,,,,,"151,588"
Series A - Ostrom,https://www.crunchbase.com/funding_round/ostrom-series-a--10cf5a95,Ostrom,https://www.crunchbase.com/organization/ostrom,Series A,"Berlin, Berlin, Germany, Europe",10000000,USD,10000000,2022-12-07,Early Stage Venture,,,,Yes,Ostrom is an energy management platform that makes green electricity affordable and straightforward for households in Germany and Europe.,"Clean Energy, CleanTech, Electrical Distribution, Energy, GreenTech, Renewable Energy",,https://www.ostrom.de/,$10M to $50M,22800000,USD,22800000,Early Stage Venture,5,"Adjacent, Union Square Ventures",4,4,"Adjacent, J12, Union Square Ventures, Übermorgen Ventures","96,133"
Series A - Ostrom,https://www.crunchbase.com/funding_round/ostrom-series-a--0d2f61fc,Ostrom,https://www.crunchbase.com/organization/ostrom,Series A,"Berlin, Berlin, Germany, Europe",8000000,USD,8000000,2023-09-07,Early Stage Venture,,,,Yes,Ostrom is an energy management platform that makes green electricity affordable and straightforward for households in Germany and Europe.,"Clean Energy, CleanTech, Electrical Distribution, Energy, GreenTech, Renewable Energy",,https://www.ostrom.de/,$10M to $50M,22800000,USD,22800000,Early Stage Venture,5,SE Ventures,5,6,"Adjacent, J12, SE Ventures, Union Square Ventures, Übermorgen Ventures","602,976"
Series A - Packmatic,https://www.crunchbase.com/funding_round/packmatic-series-a--5f799bdc,Packmatic,https://www.crunchbase.com/organization/packmatic,Series A,"Berlin, Berlin, Germany, Europe",15000000,EUR,16321947,2024-01-24,Early Stage Venture,,,,Yes,Packmatic is a digital product packaging platform that sources packing solutions.,"Digital Media, Packaging Services, Supply Chain Management",,https://www.packmatic.io/,$1B to $10B,15000000,EUR,16321947,Early Stage Venture,2,EQT Ventures,15,1,"Christian Hülsewig, Christian Vollmann, Christian Weiss, David Khalil, David Schneider, EQT Ventures, HV Capital, Johannes Schaback, Lukas Brosseder, Martin Rost, Oliver Roskopf, Paul Crusius, Robert Maier, Rubin Ritter, xdeck","43,875"
Series B - PAIR Finance,https://www.crunchbase.com/funding_round/pair-2-series-b--5d6f4a71,PAIR Finance,https://www.crunchbase.com/organization/pair-2,Series B,"Berlin, Berlin, Germany, Europe",2000000,EUR,2225090,2020-06-01,Early Stage Venture,,,,Yes,PAIR Finance is a leading AI-based Fintech for debt collection and receivables management in Europe.,"Artificial Intelligence (AI), Debt Collections, Financial Services, FinTech",,https://www.pairfinance.com/en/,$1M to $10M,8300000,EUR,9448424,M&A,3,,,,,"532,848"
Series B - Parloa,https://www.crunchbase.com/funding_round/parloa-series-b--72075ca5,Parloa,https://www.crunchbase.com/organization/parloa,Series B,"Berlin, Berlin, Germany, Europe",61700000,EUR,66019172,2024-04-24,Early Stage Venture,,,,Yes,Parloa is a conversational AI platform that helps businesses in automating their service channels.,"Artificial Intelligence (AI), Chatbot, Generative AI, Information Technology, SaaS, Software, Telecommunications",,https://parloa.com,$1M to $10M,85700000,EUR,91979624,Early Stage Venture,3,Altimeter Capital,6,2,"Altimeter Capital, EQT Ventures, La Famiglia, Mosaic Ventures, Newion, Senovo","9,746"
Series A - Parloa,https://www.crunchbase.com/funding_round/parloa-series-a--be292a79,Parloa,https://www.crunchbase.com/organization/parloa,Series A,"Berlin, Berlin, Germany, Europe",20000000,EUR,21808895,2023-03-30,Early Stage Venture,,,,Yes,Parloa is a conversational AI platform that helps businesses in automating their service channels.,"Artificial Intelligence (AI), Chatbot, Generative AI, Information Technology, SaaS, Software, Telecommunications",,https://parloa.com,$1M to $10M,85700000,EUR,91979624,Early Stage Venture,3,EQT Ventures,10,1,"EQT Ventures, Erik Muttersbach, Hanno Renner, Jens Borman, Julius Göllner, Mario Götze, Michael Wax, Newion, Nicolas Peters, Senovo","217,454"
Series A - Passbase,https://www.crunchbase.com/funding_round/passbase-series-a--b016ccb7,Passbase,https://www.crunchbase.com/organization/passbase,Series A,"Berlin, Berlin, Germany, Europe",10000000,USD,10000000,2021-12-08,Early Stage Venture,,,,Yes,"Passbase provides digital identity verification, AML, and KYC compliance solutions.","Identity Management, Information Technology, Internet, Software",,https://passbase.com,$1M to $10M,17700000,USD,17700000,M&A,4,Costanoa Ventures,7,1,"BLN Capital, Bradley Horowitz, Costanoa Ventures, Cowboy Ventures, Eniac Ventures, Lakestar, Seedcamp","648,974"
Series A - Passion.io,https://www.crunchbase.com/funding_round/passion-7474-series-a--7e9e2778,Passion.io,https://www.crunchbase.com/organization/passion-7474,Series A,"Berlin, Berlin, Germany, Europe",,,,2021-10-01,Early Stage Venture,,,,Yes,The premier no-code app builder for creators to run their entire business from their phone,"Apps, Content Creators, E-Learning, Mobile, Software, Training",,https://passion.io/,$1M to $10M,3500000,USD,3500000,Early Stage Venture,3,,1,,Leblon Capital,"63,899"
Series A - Passion.io,https://www.crunchbase.com/funding_round/passion-7474-series-a--29ccce95,Passion.io,https://www.crunchbase.com/organization/passion-7474,Series A,"Berlin, Berlin, Germany, Europe",2750000,USD,2750000,2020-12-20,Early Stage Venture,,,,Yes,The premier no-code app builder for creators to run their entire business from their phone,"Apps, Content Creators, E-Learning, Mobile, Software, Training",,https://passion.io/,$1M to $10M,3500000,USD,3500000,Early Stage Venture,3,Ventech,2,1,"10x Group, Ventech","595,613"
Series B - Patient 21,https://www.crunchbase.com/funding_round/patient21-series-b--fcc21ed1,Patient 21,https://www.crunchbase.com/organization/patient21,Series B,"Berlin, Berlin, Germany, Europe",48000000,EUR,58644004,2021-06-01,Early Stage Venture,,,,Yes,Patient 21 is a healthtech company that aims to empower patients and doctors to make better decisions by leveraging data.,"Health Care, Medical, Wellness",,https://www.patient21.com,$10M to $50M,187926335,USD,187926335,Late Stage Venture,6,,5,,"Cold Start Ventures, Eight Roads Ventures, PICO Venture Partners, Piton Capital, Target Global","167,069"
Series A - Patient 21,https://www.crunchbase.com/funding_round/patient21-series-a--69d3db65,Patient 21,https://www.crunchbase.com/organization/patient21,Series A,"Berlin, Berlin, Germany, Europe",8000000,EUR,9395240,2020-10-01,Early Stage Venture,,,,Yes,Patient 21 is a healthtech company that aims to empower patients and doctors to make better decisions by leveraging data.,"Health Care, Medical, Wellness",,https://www.patient21.com,$10M to $50M,187926335,USD,187926335,Late Stage Venture,6,,3,,"PICO Venture Partners, Piton Capital, Target Global","668,245"
Series C - Patient 21,https://www.crunchbase.com/funding_round/patient21-series-c--016bc789,Patient 21,https://www.crunchbase.com/organization/patient21,Series C,"Berlin, Berlin, Germany, Europe",76000000,USD,76000000,2023-05-22,Late Stage Venture,,,,Yes,Patient 21 is a healthtech company that aims to empower patients and doctors to make better decisions by leveraging data.,"Health Care, Medical, Wellness",,https://www.patient21.com,$10M to $50M,187926335,USD,187926335,Late Stage Venture,6,Pitango VC,8,1,"Artian Investments, Bertelsmann Investments, Maria Raga, Mario Kohle, PICO Venture Partners, Pitango VC, Piton Capital, Target Global","431,918"
Series A - Patronus Group,https://www.crunchbase.com/funding_round/patronus-group-series-a--91e1d3bd,Patronus Group,https://www.crunchbase.com/organization/patronus-group,Series A,"Berlin, Berlin, Germany, Europe",27000000,EUR,26762032,2022-10-05,Early Stage Venture,,,,Yes,Patronus Group is an elderly well-being company that assists parents and grandparents in living safely and independently in the future.,"Elderly, Health Care, Information Technology, Software",,https://www.patronus-group.com,$1M to $10M,33762032,USD,33762032,Early Stage Venture,3,"Adjacent, Singular",5,4,"Adjacent, Burda Principal Investments, Cavalry Ventures, Singular, UVC Partners","99,005"
Series B - Penta,https://www.crunchbase.com/funding_round/pentafintech-series-b--5f4cf3ba,Penta,https://www.crunchbase.com/organization/pentafintech,Series B,"Berlin, Berlin, Germany, Europe",15000000,EUR,17564094,2021-08-17,Early Stage Venture,,,,Yes,Penta is a digital business bank platform designed to help startups and SMEs save time and money on banking.,"Accounting, Banking, Financial Services, FinTech, Small and Medium Businesses, Software",,http://www.getpenta.com,Less than $1M,62200000,EUR,71390188,M&A,9,,7,1,"ABN AMRO Ventures, Decart Ventures, finleap, HV Capital, Presight Capital, RTP Global, VR Ventures","633,820"
Series B - Penta,https://www.crunchbase.com/funding_round/pentafintech-series-b--a5fe141a,Penta,https://www.crunchbase.com/organization/pentafintech,Series B,"Berlin, Berlin, Germany, Europe",18500000,EUR,20380465,2020-03-17,Early Stage Venture,,,,Yes,Penta is a digital business bank platform designed to help startups and SMEs save time and money on banking.,"Accounting, Banking, Financial Services, FinTech, Small and Medium Businesses, Software",,http://www.getpenta.com,Less than $1M,62200000,EUR,71390188,M&A,9,"HV Capital, RTP Global",7,5,"ABN AMRO Ventures, Fabrick, finleap, HV Capital, Redstone.VC, RTP Global, VR Ventures","357,543"
Series B - Penta,https://www.crunchbase.com/funding_round/pentafintech-series-b--081416d7,Penta,https://www.crunchbase.com/organization/pentafintech,Series B,"Berlin, Berlin, Germany, Europe",4000000,EUR,4509939,2020-07-07,Early Stage Venture,,,,Yes,Penta is a digital business bank platform designed to help startups and SMEs save time and money on banking.,"Accounting, Banking, Financial Services, FinTech, Small and Medium Businesses, Software",,http://www.getpenta.com,Less than $1M,62200000,EUR,71390188,M&A,9,Decart Ventures,2,1,"Decart Ventures, Presight Capital","438,102"
Series B - Penta,https://www.crunchbase.com/funding_round/pentafintech-series-b--bc89f50e,Penta,https://www.crunchbase.com/organization/pentafintech,Series B,"Berlin, Berlin, Germany, Europe",7500000,EUR,9113267,2021-02-23,Early Stage Venture,,,,Yes,Penta is a digital business bank platform designed to help startups and SMEs save time and money on banking.,"Accounting, Banking, Financial Services, FinTech, Small and Medium Businesses, Software",,http://www.getpenta.com,Less than $1M,62200000,EUR,71390188,M&A,9,,9,2,"ABN AMRO Ventures, Citius, Decart Ventures, Fabrick, finleap, HV Capital, Presight Capital, RTP Global, VR Ventures","506,089"
Series B - PiNCAMP,https://www.crunchbase.com/funding_round/pincamp-series-b--6dcff4cc,PiNCAMP,https://www.crunchbase.com/organization/pincamp,Series B,"Berlin, Berlin, Germany, Europe",6600000,EUR,7284173,2024-01-01,Early Stage Venture,,,,Yes,PiNCAMP is an online marketplace that connects campers with campgrounds.,"Leisure, Marketplace, Tourism, Travel",,https://www.pincamp.de,$1M to $10M,20100000,EUR,22754199,Early Stage Venture,3,,,,,"83,011"
Series A - PiNCAMP,https://www.crunchbase.com/funding_round/pincamp-series-a--a843f4b4,PiNCAMP,https://www.crunchbase.com/organization/pincamp,Series A,"Berlin, Berlin, Germany, Europe",8000000,EUR,8975170,2020-01-01,Early Stage Venture,,,,Yes,PiNCAMP is an online marketplace that connects campers with campgrounds.,"Leisure, Marketplace, Tourism, Travel",,https://www.pincamp.de,$1M to $10M,20100000,EUR,22754199,Early Stage Venture,3,,,,,"481,675"
Series B - Pitch,https://www.crunchbase.com/funding_round/pitch-5b94-series-b--aeea7cc9,Pitch,https://www.crunchbase.com/organization/pitch-5b94,Series B,"Berlin, Berlin, Germany, Europe",85000000,USD,85000000,2021-05-20,Early Stage Venture,515000000,USD,515000000,Yes,Pitch is collaborative presentation software for modern teams.,"Collaboration, Internet, Presentation Software, SaaS, Software",,https://pitch.com,$1M to $10M,137700711,USD,137700711,Early Stage Venture,4,"Lakestar, Tiger Global Management",4,1,"Index Ventures, Lakestar, Thrive Capital, Tiger Global Management","229,355"
Series A - Plan A,https://www.crunchbase.com/funding_round/plana-earth-series-a--727c11cb,Plan A,https://www.crunchbase.com/organization/plana-earth,Series A,"Berlin, Berlin, Germany, Europe",27000000,USD,27000000,2023-09-19,Early Stage Venture,,,,Yes,Plan A is SaaS company offering a decarbonisation and policy alignment platform for business and their value chain participants.,"Analytics, Business Intelligence, GreenTech, Machine Learning, Sustainability",,https://plana.earth,Less than $1M,42988861,USD,42988861,Early Stage Venture,5,Lightspeed Venture Partners,9,,"coparion, Demeter, Deutsche Bank, HV Capital, Illusian Founder Office, Keen Venture Partners, Lightspeed Venture Partners, Opera Tech Ventures, Visa","29,085"
Series A - Plan A,https://www.crunchbase.com/funding_round/plana-earth-series-a--e83daf91,Plan A,https://www.crunchbase.com/organization/plana-earth,Series A,"Berlin, Berlin, Germany, Europe",8600000,EUR,9988861,2021-11-03,Early Stage Venture,,,,Yes,Plan A is SaaS company offering a decarbonisation and policy alignment platform for business and their value chain participants.,"Analytics, Business Intelligence, GreenTech, Machine Learning, Sustainability",,https://plana.earth,Less than $1M,42988861,USD,42988861,Early Stage Venture,5,"HV Capital, Keen Venture Partners",5,2,"coparion, Demeter, Flixfounders, HV Capital, Keen Venture Partners","580,733"
Series A - Pliant,https://www.crunchbase.com/funding_round/pliant-275b-series-a--2ed360b2,Pliant,https://www.crunchbase.com/organization/pliant-275b,Series A,"Berlin, Berlin, Germany, Europe",18000000,EUR,19204445,2024-04-17,Early Stage Venture,,,,Yes,Pliant helps companies in issuing adaptable physical and virtual credit cards tailored to their unique business requirements and processes.,"Credit Cards, Finance, Financial Services, FinTech",,https://www.getpliant.com,,170000000,EUR,185121779,Early Stage Venture,7,PayPal Ventures,4,4,"Alstin Capital, Motive Ventures, PayPal Ventures, SBI Investment","25,564"
